"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"487",59950000,0,0.656263805441672,0.138888888888889,0.875,0.722869177888269,0.736557464476574,0
"488",60150000,0,0.46775057366106,0,0.875,0.546134179731651,0.578165075681258,0
"489",60350000,0,0.36736647291816,0,0.875,0.363168504963958,0.489140788177407,0
"490",60550000,0,0.321766813698557,0,0.875,0.198682681810372,0.423135052512101,0
"491",60750000,0,0.258574835762146,0,0.625,0.074891432135193,0.285841418101579,0
"492",60950000,0,0.208332451114761,0,0.25,0.00851345015804916,0.131381606787931,1
"493",61150000,0,0.153913798639338,0,0.166666666666667,0,0.0854271810259168,0
"494",61350000,0,0.140448069870628,0,0.0833333333333334,0,0.0550143546202955,0
"495",61550000,0,0.137167399033241,0,0.0416666666666667,0,0.0408925693134853,0
"496",61750000,0,0.150285782986174,0,0.125,0,0.07119626514123,0
"497",61950000,0,0.19659525093137,0,0.375,0,0.164292295363707,0
"498",62150000,0,0.244288566694029,0,0.416666666666667,0,0.192367873517217,0
"499",62350000,0,0.311344731000815,0,0.458333333333333,0,0.226526970856793,0
"500",62550000,0,0.500036291675582,0,0.458333333333333,0,0.285811054342621,0
"501",62750000,0,0.681744212790257,0,0.458333333333333,0,0.342900982089662,0
"502",62950000,1,0.741134783489675,0.138888888888889,0.458333333333333,0.972908620850317,0.710870867388383,0
"503",63150000,0,0.689392609631845,0.0833333333333333,0.458333333333333,0.894570254698197,0.652546765620749,0
"504",63350000,0,0.637198303935567,0,0.458333333333333,0.773474079061214,0.571919377735772,0
"505",63550000,0,0.584116673632648,0,0.458333333333333,0.6227427435704,0.507884373539499,0
"506",63750000,0,0.531029348044611,0,0.458333333333333,0.458710327263834,0.439668578096018,0
"507",63950000,0,0.441160826614934,0,0.416666666666667,0.299152287673516,0.348211413023965,0
"508",64150000,0,0.358723259951636,0,0.333333333333333,0.16135921418713,0.252836124998889,0
"509",64350000,0,0.294552973476974,0,0.0833333333333334,0.0602631243967556,0.122365602462975,0
