"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
30650,-0.832,1,1234.231378,35.88611165,20.95601089,3.021951401,6,2193.50637901594,2142.43288153035,2246.47251303178
30850,-1.179,0,1557.681874,32.67045881,10.72249878,2.628263003,6,2228.08554163946,2163.60033509723,2292.11376133337
31050,-1.494,0,1420.501893,36.75091656,25.57021637,2.811528708,6,2241.77274324587,2169.76063568371,2308.4727636015
31250,-1.544,0,1397.082174,37.040993,25.55698979,2.563850371,6,2255.52636486161,2175.23962821811,2325.4428725164
31450,-1.609,0,1280.347265,37.16388567,25.54782892,2.754030942,6,2269.25704713771,2179.97761342698,2343.45200166106
31650,-1.71,0,1281.795229,35.93404805,25.54000537,3.124237823,6,2282.99481638971,2183.51890011582,2360.49330552054
31850,-1.777,0,1289.692361,32.40835282,25.53247702,3.383805732,6,2296.80910304007,2187.30745934193,2377.86090678944
32050,-1.747,0,1297.076054,28.61097689,25.52545875,3.554302875,6,2310.66581110056,2191.40382413272,2395.55103945558
32250,-1.672,0,1300.511035,24.33776704,25.51944554,3.529334529,6,2324.56531289898,2195.62528924543,2413.43766184726
32450,-1.782,0,1314.971631,20.40135345,25.51330919,3.563100795,6,2338.45213763835,2198.19731981681,2431.45467228046
32650,-1.735,0,1325.751786,16.67594424,25.50810416,3.459104198,6,2352.27190842815,2199.99918773277,2448.4600663929
32850,-1.762,0,1328.780683,13.89225917,25.50353122,3.437543588,6,2366.08649317913,2203.7448105007,2466.05366825202
33050,-1.727,0,1336.00734,11.37107982,25.49818672,3.217424187,6,2379.93764789592,2207.53262235356,2484.21555400642
33250,-1.411,0,1316.619503,8.005000918,12.37076165,2.749589644,6,2409.473814095,2213.02816834198,2523.3031972901
33450,-1.359,0,1349.599782,11.63538381,0.2525704335,2.853854239,6,2494.31074770796,2437.44265258778,2557.69297583415
33650,-1.07,0,1451.56803,15.93997735,25.4932478,2.599160166,6,2508.00095953984,2453.40955430276,2563.90198541224
33850,-0.917,0,1475.839559,18.9682562,24.16856312,2.793884934,6,2522.52726380084,2470.39010805308,2576.09533404551
34050,-0.873,0,1389.911659,22.85518969,18.77927408,3.0959796,6,2541.52552457971,2492.84707459353,2592.43165335083
34250,-0.798,1,1480.905922,27.52611567,19.48388124,3.593547316,7,2568.49987318992,2517.47907749299,2621.28191567524
34450,-0.826,0,1569.745819,33.12621077,14.8841867,3.621650791,7,2604.74789311081,2551.51295395621,2659.96089909988
34650,-1.21,0,1594.050267,31.82862676,23.97229022,3.324646867,7,2626.43385452581,2572.04244704374,2680.20778776463
